date,open,high,low,close,volume,average,barCount
2024-12-05 10:15:00-06:00,6079.83,6084.01,6079.51,6083.86,0.0,0.0,283
2024-12-05 10:20:00-06:00,6083.84,6085.25,6083.17,6085.19,0.0,0.0,271
2024-12-05 10:25:00-06:00,6085.16,6086.95,6084.12,6086.05,0.0,0.0,286
2024-12-05 10:30:00-06:00,6086.1,6086.33,6083.93,6084.03,0.0,0.0,275
2024-12-05 10:35:00-06:00,6084.15,6084.59,6083.14,6083.88,0.0,0.0,285
2024-12-05 10:40:00-06:00,6083.83,6084.93,6083.6,6084.44,0.0,0.0,278
2024-12-05 10:45:00-06:00,6084.46,6085.25,6083.67,6084.42,0.0,0.0,276
2024-12-05 10:50:00-06:00,6084.43,6085.89,6084.43,6084.92,0.0,0.0,290
2024-12-05 10:55:00-06:00,6084.93,6088.37,6083.95,6088.21,0.0,0.0,277
2024-12-05 11:00:00-06:00,6088.34,6088.53,6086.22,6087.31,0.0,0.0,278
2024-12-05 11:05:00-06:00,6087.17,6089.78,6087.17,6089.77,0.0,0.0,280
2024-12-05 11:10:00-06:00,6089.83,6091.85,6089.63,6091.78,0.0,0.0,281
2024-12-05 11:15:00-06:00,6091.77,6092.22,6089.19,6091.36,0.0,0.0,283
2024-12-05 11:20:00-06:00,6091.27,6091.35,6089.16,6089.34,0.0,0.0,285
2024-12-05 11:25:00-06:00,6089.29,6091.85,6088.93,6090.37,0.0,0.0,287
2024-12-05 11:30:00-06:00,6090.42,6091.05,6089.59,6091.05,0.0,0.0,277
2024-12-05 11:35:00-06:00,6091.06,6091.15,6089.6,6090.85,0.0,0.0,268
2024-12-05 11:40:00-06:00,6090.93,6091.3,6089.74,6090.4,0.0,0.0,281
2024-12-05 11:45:00-06:00,6090.48,6093.23,6090.22,6092.63,0.0,0.0,282
2024-12-05 11:50:00-06:00,6092.71,6094.55,6092.45,6093.77,0.0,0.0,277
2024-12-05 11:55:00-06:00,6093.81,6094.0,6092.64,6093.61,0.0,0.0,281
2024-12-05 12:00:00-06:00,6093.63,6093.76,6091.54,6091.66,0.0,0.0,281
2024-12-05 12:05:00-06:00,6091.63,6093.24,6091.43,6092.41,0.0,0.0,282
2024-12-05 12:10:00-06:00,6092.44,6092.86,6091.62,6091.84,0.0,0.0,269
2024-12-05 12:15:00-06:00,6091.63,6092.2,6087.25,6087.25,0.0,0.0,287
2024-12-05 12:20:00-06:00,6087.31,6088.14,6078.74,6079.74,0.0,0.0,292
2024-12-05 12:25:00-06:00,6079.76,6083.35,6078.62,6082.86,0.0,0.0,287
2024-12-05 12:30:00-06:00,6082.88,6086.2,6080.39,6085.86,0.0,0.0,284
2024-12-05 12:35:00-06:00,6085.88,6086.44,6084.43,6086.31,0.0,0.0,281
2024-12-05 12:40:00-06:00,6086.28,6088.22,6085.95,6087.41,0.0,0.0,269
2024-12-05 12:45:00-06:00,6087.42,6087.61,6086.08,6086.08,0.0,0.0,278
2024-12-05 12:50:00-06:00,6086.14,6086.48,6083.12,6084.13,0.0,0.0,278
2024-12-05 12:55:00-06:00,6084.01,6084.13,6081.22,6083.37,0.0,0.0,277
2024-12-05 13:00:00-06:00,6083.44,6083.63,6079.27,6080.08,0.0,0.0,275
2024-12-05 13:05:00-06:00,6080.07,6085.45,6079.32,6085.45,0.0,0.0,286
2024-12-05 13:10:00-06:00,6085.41,6085.41,6083.19,6083.62,0.0,0.0,285
2024-12-05 13:15:00-06:00,6083.58,6084.51,6083.35,6083.57,0.0,0.0,273
2024-12-05 13:20:00-06:00,6083.59,6086.2,6083.5,6085.63,0.0,0.0,279
2024-12-05 13:25:00-06:00,6085.64,6085.69,6081.31,6081.31,0.0,0.0,277
2024-12-05 13:30:00-06:00,6081.21,6083.15,6080.86,6081.47,0.0,0.0,278
2024-12-05 13:35:00-06:00,6081.51,6084.55,6081.51,6084.21,0.0,0.0,273
2024-12-05 13:40:00-06:00,6084.18,6084.18,6081.52,6082.17,0.0,0.0,278
2024-12-05 13:45:00-06:00,6082.19,6082.95,6080.62,6081.53,0.0,0.0,275
2024-12-05 13:50:00-06:00,6081.52,6082.32,6080.56,6081.64,0.0,0.0,264
2024-12-05 13:55:00-06:00,6081.63,6082.81,6081.33,6082.08,0.0,0.0,272
2024-12-05 14:00:00-06:00,6082.02,6082.02,6079.99,6081.34,0.0,0.0,283
2024-12-05 14:05:00-06:00,6081.41,6084.05,6081.21,6083.44,0.0,0.0,279
2024-12-05 14:10:00-06:00,6083.32,6083.58,6079.66,6080.79,0.0,0.0,279
2024-12-05 14:15:00-06:00,6080.74,6081.27,6078.69,6079.72,0.0,0.0,283
2024-12-05 14:20:00-06:00,6079.68,6081.72,6079.13,6079.78,0.0,0.0,275
2024-12-05 14:25:00-06:00,6079.75,6079.75,6076.84,6077.33,0.0,0.0,271
2024-12-05 14:30:00-06:00,6077.37,6079.97,6076.28,6079.92,0.0,0.0,281
2024-12-05 14:35:00-06:00,6079.89,6082.35,6079.85,6081.61,0.0,0.0,282
2024-12-05 14:40:00-06:00,6081.66,6082.51,6080.28,6082.37,0.0,0.0,285
2024-12-05 14:45:00-06:00,6082.36,6083.5,6081.12,6081.29,0.0,0.0,285
2024-12-05 14:50:00-06:00,6081.4,6082.22,6075.92,6076.07,0.0,0.0,289
2024-12-05 14:55:00-06:00,6076.28,6076.95,6072.9,6075.95,0.0,0.0,294
2024-12-06 08:30:00-06:00,6081.38,6093.38,6081.38,6092.4,0.0,0.0,292
2024-12-06 08:35:00-06:00,6092.27,6092.39,6089.08,6092.13,0.0,0.0,285
2024-12-06 08:40:00-06:00,6092.2,6093.13,6089.67,6091.5,0.0,0.0,290
2024-12-06 08:45:00-06:00,6091.78,6098.98,6091.2,6097.79,0.0,0.0,294
2024-12-06 08:50:00-06:00,6097.77,6099.55,6095.34,6098.12,0.0,0.0,297
2024-12-06 08:55:00-06:00,6097.93,6098.56,6095.33,6098.24,0.0,0.0,287
2024-12-06 09:00:00-06:00,6098.34,6098.64,6094.5,6094.52,0.0,0.0,294
2024-12-06 09:05:00-06:00,6094.54,6097.6,6093.37,6097.32,0.0,0.0,289
2024-12-06 09:10:00-06:00,6097.27,6099.82,6095.2,6095.91,0.0,0.0,295
2024-12-06 09:15:00-06:00,6095.83,6099.97,6095.47,6098.72,0.0,0.0,284
2024-12-06 09:20:00-06:00,6098.87,6098.87,6095.39,6095.39,0.0,0.0,288
2024-12-06 09:25:00-06:00,6095.58,6098.8,6095.08,6097.76,0.0,0.0,291
2024-12-06 09:30:00-06:00,6097.86,6098.17,6095.11,6095.8,0.0,0.0,291
2024-12-06 09:35:00-06:00,6095.87,6098.56,6095.54,6097.72,0.0,0.0,286
2024-12-06 09:40:00-06:00,6097.58,6097.79,6095.72,6095.98,0.0,0.0,289
2024-12-06 09:45:00-06:00,6095.86,6096.46,6094.87,6095.97,0.0,0.0,282
2024-12-06 09:50:00-06:00,6095.96,6096.46,6092.18,6093.41,0.0,0.0,290
2024-12-06 09:55:00-06:00,6093.52,6097.21,6093.43,6096.85,0.0,0.0,274
2024-12-06 10:00:00-06:00,6096.87,6097.18,6093.63,6094.55,0.0,0.0,288
2024-12-06 10:05:00-06:00,6094.64,6096.25,6090.41,6091.57,0.0,0.0,288
2024-12-06 10:10:00-06:00,6091.79,6092.16,6085.54,6087.68,0.0,0.0,289
2024-12-06 10:15:00-06:00,6087.91,6091.11,6087.05,6087.05,0.0,0.0,284
2024-12-06 10:20:00-06:00,6087.12,6087.98,6085.02,6086.75,0.0,0.0,289
2024-12-06 10:25:00-06:00,6086.78,6090.41,6086.33,6089.52,0.0,0.0,288
2024-12-06 10:30:00-06:00,6089.44,6091.93,6088.81,6090.72,0.0,0.0,289
2024-12-06 10:35:00-06:00,6090.75,6091.79,6089.89,6090.9,0.0,0.0,279
2024-12-06 10:40:00-06:00,6090.89,6091.94,6089.58,6090.56,0.0,0.0,281
2024-12-06 10:45:00-06:00,6090.57,6090.7,6086.69,6086.86,0.0,0.0,275
2024-12-06 10:50:00-06:00,6086.77,6088.72,6086.37,6087.76,0.0,0.0,278
2024-12-06 10:55:00-06:00,6087.69,6089.96,6087.32,6088.17,0.0,0.0,278
2024-12-06 11:00:00-06:00,6088.09,6088.43,6083.24,6083.24,0.0,0.0,285
2024-12-06 11:05:00-06:00,6083.18,6086.19,6083.18,6085.85,0.0,0.0,285
2024-12-06 11:10:00-06:00,6085.87,6085.93,6083.99,6084.53,0.0,0.0,284
2024-12-06 11:15:00-06:00,6084.51,6086.97,6084.1,6084.46,0.0,0.0,283
2024-12-06 11:20:00-06:00,6084.52,6087.76,6084.38,6085.44,0.0,0.0,282
2024-12-06 11:25:00-06:00,6085.42,6087.61,6085.09,6086.83,0.0,0.0,277
2024-12-06 11:30:00-06:00,6086.87,6087.09,6083.44,6084.13,0.0,0.0,279
2024-12-06 11:35:00-06:00,6084.08,6084.49,6082.84,6083.8,0.0,0.0,284
2024-12-06 11:40:00-06:00,6083.55,6083.86,6080.45,6081.56,0.0,0.0,280
2024-12-06 11:45:00-06:00,6081.58,6083.46,6081.0,6083.23,0.0,0.0,278
2024-12-06 11:50:00-06:00,6083.25,6085.15,6082.71,6085.0,0.0,0.0,276
2024-12-06 11:55:00-06:00,6085.07,6085.92,6082.48,6082.96,0.0,0.0,272
2024-12-06 12:00:00-06:00,6082.89,6086.67,6082.31,6086.33,0.0,0.0,282
2024-12-06 12:05:00-06:00,6086.31,6090.34,6086.26,6090.0,0.0,0.0,277
2024-12-06 12:10:00-06:00,6090.01,6092.26,6090.01,6090.94,0.0,0.0,277
2024-12-06 12:15:00-06:00,6091.0,6093.18,6091.0,6092.74,0.0,0.0,264
2024-12-06 12:20:00-06:00,6092.71,6093.78,6091.99,6092.19,0.0,0.0,273
2024-12-06 12:25:00-06:00,6092.09,6092.09,6090.2,6090.22,0.0,0.0,279
2024-12-06 12:30:00-06:00,6090.18,6090.18,6086.22,6086.41,0.0,0.0,283
2024-12-06 12:35:00-06:00,6086.42,6088.88,6085.72,6087.77,0.0,0.0,272
2024-12-06 12:40:00-06:00,6087.86,6088.77,6085.77,6086.36,0.0,0.0,284
2024-12-06 12:45:00-06:00,6086.35,6088.6,6086.24,6088.54,0.0,0.0,285
2024-12-06 12:50:00-06:00,6088.52,6089.67,6087.91,6089.63,0.0,0.0,281
2024-12-06 12:55:00-06:00,6089.57,6090.46,6089.29,6090.35,0.0,0.0,269
2024-12-06 13:00:00-06:00,6090.38,6090.38,6086.69,6086.96,0.0,0.0,281
2024-12-06 13:05:00-06:00,6086.95,6087.09,6084.2,6084.24,0.0,0.0,279
2024-12-06 13:10:00-06:00,6084.31,6084.31,6080.77,6082.55,0.0,0.0,284
2024-12-06 13:15:00-06:00,6082.57,6082.57,6080.17,6081.42,0.0,0.0,273
2024-12-06 13:20:00-06:00,6081.46,6083.41,6081.38,6081.4,0.0,0.0,269
2024-12-06 13:25:00-06:00,6081.37,6082.17,6080.95,6081.13,0.0,0.0,271
2024-12-06 13:30:00-06:00,6081.16,6081.89,6079.98,6081.61,0.0,0.0,283
2024-12-06 13:35:00-06:00,6081.66,6082.42,6081.35,6082.11,0.0,0.0,270
2024-12-06 13:40:00-06:00,6082.1,6083.65,6081.28,6083.57,0.0,0.0,266
2024-12-06 13:45:00-06:00,6083.44,6085.25,6083.13,6084.09,0.0,0.0,279
2024-12-06 13:50:00-06:00,6084.12,6085.99,6084.09,6085.4,0.0,0.0,275
2024-12-06 13:55:00-06:00,6085.39,6085.4,6083.23,6083.23,0.0,0.0,276
2024-12-06 14:00:00-06:00,6083.21,6083.55,6081.52,6083.15,0.0,0.0,277
2024-12-06 14:05:00-06:00,6083.17,6084.34,6082.53,6084.05,0.0,0.0,270
2024-12-06 14:10:00-06:00,6084.06,6086.31,6083.98,6085.8,0.0,0.0,268
2024-12-06 14:15:00-06:00,6086.0,6086.18,6084.8,6086.12,0.0,0.0,267
2024-12-06 14:20:00-06:00,6085.95,6087.03,6085.32,6086.01,0.0,0.0,281
2024-12-06 14:25:00-06:00,6085.97,6085.97,6084.01,6085.62,0.0,0.0,274
2024-12-06 14:30:00-06:00,6085.61,6086.67,6085.14,6086.09,0.0,0.0,283
2024-12-06 14:35:00-06:00,6086.02,6086.63,6084.32,6085.19,0.0,0.0,277
2024-12-06 14:40:00-06:00,6085.13,6086.05,6084.96,6085.62,0.0,0.0,284
2024-12-06 14:45:00-06:00,6085.6,6087.46,6085.58,6086.09,0.0,0.0,274
2024-12-06 14:50:00-06:00,6086.03,6089.07,6086.03,6086.86,0.0,0.0,285
2024-12-06 14:55:00-06:00,6086.87,6090.96,6086.87,6088.76,0.0,0.0,284
2024-12-09 08:30:00-06:00,6083.01,6088.51,6079.6,6082.92,0.0,0.0,294
2024-12-09 08:35:00-06:00,6083.02,6085.26,6082.3,6082.62,0.0,0.0,295
2024-12-09 08:40:00-06:00,6082.72,6083.46,6080.42,6081.19,0.0,0.0,294
2024-12-09 08:45:00-06:00,6081.58,6084.89,6081.56,6084.71,0.0,0.0,290
2024-12-09 08:50:00-06:00,6084.38,6084.67,6081.45,6083.73,0.0,0.0,290
2024-12-09 08:55:00-06:00,6083.7,6084.32,6081.73,6083.93,0.0,0.0,285
2024-12-09 09:00:00-06:00,6084.67,6085.41,6082.89,6083.74,0.0,0.0,288
2024-12-09 09:05:00-06:00,6083.62,6084.54,6081.55,6081.55,0.0,0.0,287
2024-12-09 09:10:00-06:00,6081.36,6082.5,6079.54,6080.83,0.0,0.0,285
2024-12-09 09:15:00-06:00,6080.95,6081.21,6076.98,6078.09,0.0,0.0,284
2024-12-09 09:20:00-06:00,6078.13,6080.21,6076.01,6076.07,0.0,0.0,296
2024-12-09 09:25:00-06:00,6076.2,6076.46,6069.84,6071.83,0.0,0.0,293
2024-12-09 09:30:00-06:00,6071.55,6075.17,6070.19,6070.33,0.0,0.0,286
2024-12-09 09:35:00-06:00,6070.34,6072.01,6066.59,6068.3,0.0,0.0,292
2024-12-09 09:40:00-06:00,6068.25,6073.52,6067.98,6068.05,0.0,0.0,292
2024-12-09 09:45:00-06:00,6068.04,6069.32,6061.02,6062.97,0.0,0.0,286
2024-12-09 09:50:00-06:00,6062.91,6064.27,6060.91,6062.62,0.0,0.0,293
2024-12-09 09:55:00-06:00,6062.59,6063.21,6061.29,6062.0,0.0,0.0,286
2024-12-09 10:00:00-06:00,6061.92,6064.36,6058.21,6060.93,0.0,0.0,289
2024-12-09 10:05:00-06:00,6060.9,6062.0,6055.09,6055.09,0.0,0.0,293
2024-12-09 10:10:00-06:00,6054.91,6059.82,6053.97,6059.24,0.0,0.0,286
2024-12-09 10:15:00-06:00,6059.26,6063.2,6058.38,6062.72,0.0,0.0,284
2024-12-09 10:20:00-06:00,6062.81,6065.01,6062.62,6064.34,0.0,0.0,292
2024-12-09 10:25:00-06:00,6064.35,6067.85,6063.25,6066.04,0.0,0.0,284
2024-12-09 10:30:00-06:00,6066.2,6068.38,6065.89,6068.33,0.0,0.0,288
2024-12-09 10:35:00-06:00,6068.13,6068.13,6063.28,6064.25,0.0,0.0,288
2024-12-09 10:40:00-06:00,6064.24,6065.75,6063.16,6063.98,0.0,0.0,286
2024-12-09 10:45:00-06:00,6064.0,6066.26,6063.9,6065.28,0.0,0.0,278
2024-12-09 10:50:00-06:00,6065.32,6069.43,6065.18,6068.13,0.0,0.0,284
2024-12-09 10:55:00-06:00,6068.17,6069.95,6067.63,6069.43,0.0,0.0,292
2024-12-09 11:00:00-06:00,6068.94,6069.65,6065.96,6066.13,0.0,0.0,275
2024-12-09 11:05:00-06:00,6066.14,6067.3,6063.38,6067.06,0.0,0.0,286
2024-12-09 11:10:00-06:00,6066.99,6067.28,6065.68,6065.68,0.0,0.0,279
2024-12-09 11:15:00-06:00,6065.6,6065.89,6063.16,6064.5,0.0,0.0,279
2024-12-09 11:20:00-06:00,6064.53,6064.8,6062.37,6063.23,0.0,0.0,275
2024-12-09 11:25:00-06:00,6063.22,6064.51,6061.45,6064.42,0.0,0.0,283
2024-12-09 11:30:00-06:00,6064.24,6064.24,6061.98,6063.14,0.0,0.0,282
2024-12-09 11:35:00-06:00,6063.09,6065.95,6062.27,6065.91,0.0,0.0,288
2024-12-09 11:40:00-06:00,6065.9,6067.29,6065.67,6066.4,0.0,0.0,283
2024-12-09 11:45:00-06:00,6066.35,6067.2,6065.21,6067.08,0.0,0.0,284
2024-12-09 11:50:00-06:00,6067.14,6068.66,6065.23,6065.86,0.0,0.0,289
2024-12-09 11:55:00-06:00,6065.88,6066.16,6061.55,6061.55,0.0,0.0,288
2024-12-09 12:00:00-06:00,6061.71,6061.71,6058.93,6060.23,0.0,0.0,285
2024-12-09 12:05:00-06:00,6060.3,6062.54,6060.3,6060.37,0.0,0.0,278
2024-12-09 12:10:00-06:00,6060.43,6064.18,6060.15,6063.6,0.0,0.0,277
2024-12-09 12:15:00-06:00,6063.57,6064.06,6062.4,6062.62,0.0,0.0,274
2024-12-09 12:20:00-06:00,6062.65,6064.7,6062.41,6063.56,0.0,0.0,283
2024-12-09 12:25:00-06:00,6063.63,6066.43,6063.53,6065.32,0.0,0.0,273
2024-12-09 12:30:00-06:00,6065.35,6066.26,6064.82,6066.23,0.0,0.0,280
2024-12-09 12:35:00-06:00,6066.17,6069.88,6066.07,6068.96,0.0,0.0,279
2024-12-09 12:40:00-06:00,6069.0,6069.84,6068.23,6069.48,0.0,0.0,271
2024-12-09 12:45:00-06:00,6069.49,6072.37,6069.02,6072.19,0.0,0.0,279
2024-12-09 12:50:00-06:00,6072.26,6072.58,6069.44,6069.46,0.0,0.0,282
2024-12-09 12:55:00-06:00,6069.73,6069.86,6067.73,6068.18,0.0,0.0,278
2024-12-09 13:00:00-06:00,6068.19,6068.19,6062.74,6062.84,0.0,0.0,292
2024-12-09 13:05:00-06:00,6062.81,6065.23,6062.06,6065.23,0.0,0.0,279
2024-12-09 13:10:00-06:00,6065.17,6065.18,6063.37,6063.84,0.0,0.0,275
2024-12-09 13:15:00-06:00,6063.81,6064.35,6062.1,6062.1,0.0,0.0,275
2024-12-09 13:20:00-06:00,6062.14,6062.66,6060.55,6062.59,0.0,0.0,277
2024-12-09 13:25:00-06:00,6062.55,6063.11,6060.8,6061.66,0.0,0.0,270
2024-12-09 13:30:00-06:00,6061.67,6062.54,6060.43,6060.88,0.0,0.0,278
2024-12-09 13:35:00-06:00,6060.84,6061.55,6060.18,6060.91,0.0,0.0,275
2024-12-09 13:40:00-06:00,6060.87,6060.89,6055.65,6057.37,0.0,0.0,283
2024-12-09 13:45:00-06:00,6057.22,6057.42,6055.56,6056.85,0.0,0.0,282
2024-12-09 13:50:00-06:00,6056.78,6056.91,6054.11,6056.5,0.0,0.0,286
2024-12-09 13:55:00-06:00,6056.51,6058.84,6056.31,6058.3,0.0,0.0,280
2024-12-09 14:00:00-06:00,6058.21,6058.92,6054.25,6054.98,0.0,0.0,288
2024-12-09 14:05:00-06:00,6055.01,6055.25,6053.2,6054.52,0.0,0.0,280
2024-12-09 14:10:00-06:00,6054.53,6055.23,6052.69,6053.68,0.0,0.0,281
2024-12-09 14:15:00-06:00,6053.73,6055.78,6052.91,6054.5,0.0,0.0,284
2024-12-09 14:20:00-06:00,6054.52,6055.32,6051.81,6052.27,0.0,0.0,279
2024-12-09 14:25:00-06:00,6052.31,6053.18,6051.1,6052.58,0.0,0.0,281
2024-12-09 14:30:00-06:00,6052.54,6055.94,6052.54,6053.2,0.0,0.0,290
2024-12-09 14:35:00-06:00,6053.16,6054.33,6051.96,6052.06,0.0,0.0,283
2024-12-09 14:40:00-06:00,6052.02,6053.44,6051.27,6051.63,0.0,0.0,287
2024-12-09 14:45:00-06:00,6051.69,6052.51,6049.5,6052.4,0.0,0.0,284
2024-12-09 14:50:00-06:00,6052.38,6054.73,6049.75,6049.86,0.0,0.0,290
2024-12-09 14:55:00-06:00,6049.97,6054.58,6048.63,6054.58,0.0,0.0,291
2024-12-10 08:30:00-06:00,6057.59,6060.0,6050.91,6051.09,0.0,0.0,295
2024-12-10 08:35:00-06:00,6051.7,6053.86,6050.54,6052.93,0.0,0.0,292
2024-12-10 08:40:00-06:00,6053.05,6057.81,6051.4,6057.81,0.0,0.0,296
2024-12-10 08:45:00-06:00,6057.75,6061.27,6057.62,6058.68,0.0,0.0,295
2024-12-10 08:50:00-06:00,6058.55,6058.64,6051.46,6052.94,0.0,0.0,293
2024-12-10 08:55:00-06:00,6052.77,6060.36,6052.09,6060.14,0.0,0.0,293
2024-12-10 09:00:00-06:00,6061.04,6061.56,6058.52,6060.45,0.0,0.0,289
2024-12-10 09:05:00-06:00,6060.57,6062.39,6059.2,6060.57,0.0,0.0,292
2024-12-10 09:10:00-06:00,6060.73,6061.15,6058.16,6060.49,0.0,0.0,286
2024-12-10 09:15:00-06:00,6060.44,6063.8,6059.67,6063.06,0.0,0.0,287
2024-12-10 09:20:00-06:00,6063.15,6063.4,6060.45,6061.77,0.0,0.0,291
2024-12-10 09:25:00-06:00,6061.73,6062.35,6059.29,6059.29,0.0,0.0,291
2024-12-10 09:30:00-06:00,6059.14,6063.92,6058.0,6063.49,0.0,0.0,286
2024-12-10 09:35:00-06:00,6063.54,6063.74,6060.64,6062.45,0.0,0.0,291
2024-12-10 09:40:00-06:00,6062.51,6064.86,6061.74,6063.73,0.0,0.0,286
2024-12-10 09:45:00-06:00,6063.82,6065.4,6061.98,6063.27,0.0,0.0,293
2024-12-10 09:50:00-06:00,6063.31,6063.88,6059.19,6059.85,0.0,0.0,286
2024-12-10 09:55:00-06:00,6059.83,6061.32,6057.53,6058.05,0.0,0.0,280
2024-12-10 10:00:00-06:00,6058.04,6060.51,6055.61,6060.2,0.0,0.0,296
2024-12-10 10:05:00-06:00,6060.18,6060.22,6053.68,6054.53,0.0,0.0,293
2024-12-10 10:10:00-06:00,6054.63,6057.85,6053.46,6056.3,0.0,0.0,295
2024-12-10 10:15:00-06:00,6056.28,6056.99,6055.29,6056.21,0.0,0.0,284
2024-12-10 10:20:00-06:00,6056.12,6057.14,6054.5,6054.5,0.0,0.0,284
2024-12-10 10:25:00-06:00,6054.55,6057.36,6053.47,6054.65,0.0,0.0,297
2024-12-10 10:30:00-06:00,6054.57,6054.86,6051.52,6053.02,0.0,0.0,293
2024-12-10 10:35:00-06:00,6053.41,6054.01,6051.38,6051.79,0.0,0.0,285
2024-12-10 10:40:00-06:00,6051.92,6052.52,6050.71,6051.79,0.0,0.0,281
2024-12-10 10:45:00-06:00,6051.87,6053.21,6050.81,6052.87,0.0,0.0,291
2024-12-10 10:50:00-06:00,6052.83,6055.19,6051.71,6051.89,0.0,0.0,289
2024-12-10 10:55:00-06:00,6051.87,6054.11,6051.24,6053.34,0.0,0.0,286
2024-12-10 11:00:00-06:00,6053.33,6053.5,6051.8,6052.83,0.0,0.0,282
2024-12-10 11:05:00-06:00,6052.75,6054.68,6052.11,6054.41,0.0,0.0,293
2024-12-10 11:10:00-06:00,6054.53,6055.56,6050.5,6050.5,0.0,0.0,286
2024-12-10 11:15:00-06:00,6050.49,6051.37,6049.53,6050.72,0.0,0.0,288
2024-12-10 11:20:00-06:00,6050.71,6053.75,6050.67,6053.64,0.0,0.0,282
2024-12-10 11:25:00-06:00,6053.54,6054.92,6052.52,6053.08,0.0,0.0,278
2024-12-10 11:30:00-06:00,6053.11,6057.85,6052.8,6057.77,0.0,0.0,289
2024-12-10 11:35:00-06:00,6057.76,6058.79,6056.14,6056.59,0.0,0.0,286
2024-12-10 11:40:00-06:00,6056.71,6057.36,6055.27,6055.6,0.0,0.0,283
2024-12-10 11:45:00-06:00,6055.57,6057.23,6055.57,6056.98,0.0,0.0,286
2024-12-10 11:50:00-06:00,6056.91,6057.03,6051.78,6052.23,0.0,0.0,289
2024-12-10 11:55:00-06:00,6052.19,6053.03,6050.95,6051.75,0.0,0.0,287
2024-12-10 12:00:00-06:00,6051.72,6051.72,6049.85,6050.11,0.0,0.0,280
2024-12-10 12:05:00-06:00,6050.06,6051.43,6049.36,6050.06,0.0,0.0,284
2024-12-10 12:10:00-06:00,6050.13,6050.97,6048.9,6048.9,0.0,0.0,280
2024-12-10 12:15:00-06:00,6049.08,6052.32,6049.01,6050.75,0.0,0.0,287
2024-12-10 12:20:00-06:00,6050.79,6051.52,6050.03,6050.59,0.0,0.0,285
2024-12-10 12:25:00-06:00,6050.71,6052.43,6050.48,6052.19,0.0,0.0,279
2024-12-10 12:30:00-06:00,6052.26,6052.63,6050.86,6052.36,0.0,0.0,285
2024-12-10 12:35:00-06:00,6052.33,6054.15,6052.14,6052.97,0.0,0.0,279
2024-12-10 12:40:00-06:00,6053.01,6054.24,6050.89,6050.96,0.0,0.0,277
2024-12-10 12:45:00-06:00,6051.01,6051.44,6049.7,6050.75,0.0,0.0,287
2024-12-10 12:50:00-06:00,6050.88,6050.88,6048.58,6049.36,0.0,0.0,288
2024-12-10 12:55:00-06:00,6049.35,6049.76,6048.02,6048.29,0.0,0.0,280
2024-12-10 13:00:00-06:00,6048.32,6048.87,6046.39,6047.12,0.0,0.0,288
2024-12-10 13:05:00-06:00,6047.04,6047.57,6045.66,6046.91,0.0,0.0,273
2024-12-10 13:10:00-06:00,6046.85,6046.85,6044.35,6045.41,0.0,0.0,283
2024-12-10 13:15:00-06:00,6045.39,6046.41,6043.45,6046.41,0.0,0.0,281
2024-12-10 13:20:00-06:00,6046.38,6048.54,6046.38,6047.73,0.0,0.0,271
2024-12-10 13:25:00-06:00,6047.77,6048.49,6046.89,6048.05,0.0,0.0,283
2024-12-10 13:30:00-06:00,6048.03,6048.15,6044.92,6045.34,0.0,0.0,286
2024-12-10 13:35:00-06:00,6045.38,6046.03,6044.77,6045.11,0.0,0.0,290
2024-12-10 13:40:00-06:00,6045.09,6047.7,6043.93,6046.37,0.0,0.0,288
2024-12-10 13:45:00-06:00,6046.38,6046.95,6044.29,6044.4,0.0,0.0,285
2024-12-10 13:50:00-06:00,6044.28,6044.8,6043.02,6043.95,0.0,0.0,283
2024-12-10 13:55:00-06:00,6043.92,6045.31,6043.0,6044.28,0.0,0.0,283
2024-12-10 14:00:00-06:00,6044.22,6044.66,6040.78,6041.69,0.0,0.0,293
2024-12-10 14:05:00-06:00,6041.71,6042.02,6040.28,6041.95,0.0,0.0,288
2024-12-10 14:10:00-06:00,6041.9,6041.9,6037.59,6038.19,0.0,0.0,283
2024-12-10 14:15:00-06:00,6038.14,6039.28,6036.8,6038.04,0.0,0.0,286
2024-12-10 14:20:00-06:00,6038.12,6038.24,6035.94,6037.03,0.0,0.0,278
2024-12-10 14:25:00-06:00,6036.99,6036.99,6034.3,6035.01,0.0,0.0,283
2024-12-10 14:30:00-06:00,6035.3,6035.3,6029.89,6034.21,0.0,0.0,284
2024-12-10 14:35:00-06:00,6034.85,6034.87,6033.03,6034.45,0.0,0.0,291
2024-12-10 14:40:00-06:00,6034.6,6036.89,6034.22,6034.9,0.0,0.0,277
2024-12-10 14:45:00-06:00,6034.79,6035.6,6031.34,6031.82,0.0,0.0,286
2024-12-10 14:50:00-06:00,6031.6,6034.54,6030.37,6030.43,0.0,0.0,286
2024-12-10 14:55:00-06:00,6030.6,6036.32,6030.6,6036.32,0.0,0.0,291
2024-12-11 08:30:00-06:00,6060.15,6068.94,6060.15,6067.51,0.0,0.0,295
2024-12-11 08:35:00-06:00,6067.46,6069.99,6066.12,6066.86,0.0,0.0,294
2024-12-11 08:40:00-06:00,6066.75,6070.21,6066.35,6069.25,0.0,0.0,289
2024-12-11 08:45:00-06:00,6069.64,6075.09,6068.66,6073.11,0.0,0.0,291
2024-12-11 08:50:00-06:00,6073.09,6075.62,6072.83,6075.0,0.0,0.0,293
2024-12-11 08:55:00-06:00,6075.02,6077.04,6073.27,6076.82,0.0,0.0,294
